"32,3","9,7",15,3,10,Владимир,Кирпичный,,,,1,https://vladimir.cian.ru/sale/flat/246040535/,1900000
44,"5,8",28,3,5,Ковров,Кирпичный,1962,Железобетонные,3,2,https://vladimir.cian.ru/sale/flat/248524434/,1900000
52,7,39,4,5,Владимир,Панельный,1974,Железобетонные,9,2,https://vladimir.cian.ru/sale/flat/248146655/,1910000
"42,8","5,5",30,2,2,Владимир,Кирпичный,,,,2,https://vladimir.cian.ru/sale/flat/247690212/,1900000
"31,2","6,2","17,1",4,4,Владимир,Кирпичный,1961,Железобетонные,2,1,https://vladimir.cian.ru/sale/flat/248644955/,1900000
"59,6","12,2","29,7",3,4,Ковров,Кирпичный,1953,Железобетонные,4,2,https://vladimir.cian.ru/sale/flat/237799615/,1900000
59,"7,5","38,6",1,2,Владимир,Кирпичный,1953,Деревянные,2,3,https://vladimir.cian.ru/sale/flat/245291798/,1970000
33,7,17,6,6,Владимир,Панельный,1979,Железобетонные,2,1,https://vladimir.cian.ru/sale/flat/246675885/,1960000
"32,7","6,9","17,2",1,5,Владимир,Панельный,1981,Железобетонные,6,1,https://vladimir.cian.ru/sale/flat/243242353/,1950000
"42,9",6,"28,5",3,4,Владимир,Кирпичный,1961,Железобетонные,4,2,https://vladimir.cian.ru/sale/flat/211704203/,1990000
"62,1","7,9","40,6",5,5,Ковров,Кирпичный,1983,Железобетонные,4,3,https://vladimir.cian.ru/sale/flat/243239888/,1950000
"43,9",6,28,5,5,Владимир,Кирпичный,1965,Железобетонные,4,2,https://vladimir.cian.ru/sale/flat/244919481/,1960000
"42,2","14,6","17,7",3,10,Владимир,Кирпичный,,,,1,https://vladimir.cian.ru/sale/flat/246076359/,1950000
"41,3",7,30,1,5,Владимир,Панельный,1972,Железобетонные,6,2,https://vladimir.cian.ru/sale/flat/245328245/,1990000
60,9,42,2,4,Ковров,Кирпичный,1925,Деревянные,5,3,https://vladimir.cian.ru/sale/flat/245416567/,1980000
"34,6","7,3","17,1",5,5,Владимир,Панельный,1973,Железобетонные,5,1,https://vladimir.cian.ru/sale/flat/246588840/,1990000
42,6,29,2,4,Владимир,,,,,2,https://vladimir.cian.ru/sale/flat/237103234/,1960000
42,9,28,5,5,Ковров,Кирпичный,1961,Железобетонные,2,2,https://vladimir.cian.ru/sale/flat/246040539/,1950000
"32,8","6,7","16,9",1,6,Владимир,Панельный,1978,Железобетонные,2,1,https://vladimir.cian.ru/sale/flat/242791938/,1990000
45,8,26,1,3,Владимир,Кирпичный,1955,Деревянные,2,2,https://vladimir.cian.ru/sale/flat/244346166/,2000000
"57,5",6,40,1,5,Владимир,Панельный,1971,Железобетонные,5,3,https://vladimir.cian.ru/sale/flat/241089449/,2000000
"65,8",7,"50,4",3,4,Ковров,Кирпичный,1929,Деревянные,5,3,https://vladimir.cian.ru/sale/flat/240307563/,2000000
"49,1","6,4","27,5",1,2,Владимир,Кирпичный,1952,Деревянные,2,2,https://vladimir.cian.ru/sale/flat/245548593/,2000000
55,7,45,3,9,Ковров,Панельный,1984,Железобетонные,4,3,https://vladimir.cian.ru/sale/flat/248519273/,2000000
"55,4","5,6","40,4",1,3,Ковров,Кирпичный,1960,Деревянные,2,3,https://vladimir.cian.ru/sale/flat/237358705/,2060000
"39,8","10,1","13,7",7,17,Владимир,Кирпичный,,,,1,https://vladimir.cian.ru/sale/flat/244588209/,2060000
"32,6",6,19,4,4,Владимир,Кирпичный,1961,Железобетонные,2,1,https://vladimir.cian.ru/sale/flat/244834487/,2060000
"48,8",10,24,1,1,Владимир,Кирпичный,1961,Деревянные,1,2,https://vladimir.cian.ru/sale/flat/239360078/,2060000
"55,3",9,29,1,5,Владимир,Панельный,1981,Железобетонные,6,2,https://vladimir.cian.ru/sale/flat/240153442/,2060000
56,7,42,5,5,Ковров,Панельный,1972,Железобетонные,5,3,https://vladimir.cian.ru/sale/flat/236849494/,2050000
"50,5","7,9",30,4,5,Владимир,Панельный,,,,2,https://vladimir.cian.ru/sale/flat/240632945/,2050000
"37,2","7,7",17,4,6,Владимир,Панельный,1979,Железобетонные,2,1,https://vladimir.cian.ru/sale/flat/246247592/,2060000
"52,5",9,30,5,5,Владимир,Панельный,,,,2,https://vladimir.cian.ru/sale/flat/226113090/,2100000
45,6,30,2,2,Владимир,Кирпичный,,,,2,https://vladimir.cian.ru/sale/flat/247463986/,2120000
"41,6","6,3","27,6",5,5,Владимир,Панельный,1973,Железобетонные,5,2,https://vladimir.cian.ru/sale/flat/247721891/,2100000
45,"6,3","30,2",1,5,Владимир,Кирпичный,1976,Железобетонные,6,2,https://vladimir.cian.ru/sale/flat/247355734/,2100000
"46,5","7,5",28,1,9,Владимир,,,,,2,https://vladimir.cian.ru/sale/flat/244799588/,2100000
"42,7","5,8","27,2",5,5,Владимир,Кирпичный,1964,Железобетонные,3,2,https://vladimir.cian.ru/sale/flat/222454344/,2110000
41,4,32,1,2,Владимир,Кирпичный,1957,Деревянные,1,2,https://vladimir.cian.ru/sale/flat/241547241/,2100000
"64,9","10,3","40,4",1,3,Александров,,,,,3,https://vladimir.cian.ru/sale/flat/248229803/,2100000
"56,6",6,39,4,5,Владимир,Кирпичный,1966,Железобетонные,4,3,https://vladimir.cian.ru/sale/flat/214630828/,2190000
"41,3","6,2","26,1",2,5,Владимир,Кирпичный,1971,Железобетонные,6,2,https://vladimir.cian.ru/sale/flat/246681682/,2190000
"42,4",6,29,4,5,Владимир,Кирпичный,1967,Железобетонные,4,2,https://vladimir.cian.ru/sale/flat/247220697/,2180000
"33,2","7,8","17,8",3,6,Владимир,Панельный,1979,Железобетонные,2,1,https://vladimir.cian.ru/sale/flat/245466200/,2150000
"43,3","5,5","26,1",3,5,Владимир,Кирпичный,1966,Железобетонные,4,2,https://vladimir.cian.ru/sale/flat/238466002/,2150000
43,6,28,1,5,Владимир,Панельный,1969,Железобетонные,4,2,https://vladimir.cian.ru/sale/flat/241634865/,2160000
"40,7",6,28,3,5,Владимир,Панельный,1969,Железобетонные,5,2,https://vladimir.cian.ru/sale/flat/246722794/,2160000
"42,6","5,6",34,1,5,Владимир,Панельный,1969,Железобетонные,3,2,https://vladimir.cian.ru/sale/flat/240313462/,2200000
"66,4",8,38,1,13,Ковров,Кирпичный,1991,Железобетонные,2,3,https://vladimir.cian.ru/sale/flat/244982860/,2200000
64,6,40,2,4,Ковров,Кирпичный,1954,Железобетонные,3,3,https://vladimir.cian.ru/sale/flat/246722807/,2200000
48,11,25,9,9,Владимир,Кирпичный,,,,2,https://vladimir.cian.ru/sale/flat/205529890/,2200000
47,9,29,5,5,Владимир,Панельный,1981,Железобетонные,5,2,https://vladimir.cian.ru/sale/flat/246560189/,2200000
"42,1",11,18,7,10,Владимир,Кирпичный,2015,Железобетонные,4,1,https://vladimir.cian.ru/sale/flat/245629726/,2250000
"46,4",6,30,5,5,Владимир,Панельный,1965,Железобетонные,4,2,https://vladimir.cian.ru/sale/flat/243122558/,2266000
65,8,"40,1",5,5,Владимир,Панельный,1993,Железобетонные,6,3,https://vladimir.cian.ru/sale/flat/244758424/,2290000
50,8,34,1,3,Владимир,Кирпичный,2013,Железобетонные,2,3,https://vladimir.cian.ru/sale/flat/221763055/,2280000
"36,2",10,15,2,10,Владимир,Кирпичный,,,,1,https://vladimir.cian.ru/sale/flat/247296859/,2290000
"40,21",12,"17,8",18,18,Владимир,,2016,,4,1,https://vladimir.cian.ru/sale/flat/247951618/,2250000
"41,8","5,8","27,6",3,5,Владимир,Панельный,1973,Железобетонные,5,2,https://vladimir.cian.ru/sale/flat/237148895/,2250000
"29,1",6,"16,8",5,5,Владимир,Кирпичный,1966,Железобетонные,4,1,https://vladimir.cian.ru/sale/flat/246607001/,2250000
"43,8",7,28,9,9,Владимир,,,,,2,https://vladimir.cian.ru/sale/flat/245913396/,2290000
44,12,18,5,17,Владимир,Монолитный,2019,Железобетонные,1,1,https://vladimir.cian.ru/sale/flat/246560188/,2250000
"46,4",6,"32,9",5,5,Владимир,Панельный,1968,Железобетонные,3,2,https://vladimir.cian.ru/sale/flat/241015151/,2270000
"30,2",6,16,2,5,Владимир,Кирпичный,1961,Смешанные,4,1,https://vladimir.cian.ru/sale/flat/247755228/,2300000
46,9,22,10,10,Владимир,Панельный,2017,Железобетонные,3,1,https://vladimir.cian.ru/sale/flat/246054560/,2319000
"46,9","6,4","29,4",3,5,Владимир,Панельный,1973,Железобетонные,4,2,https://vladimir.cian.ru/sale/flat/238123152/,2320000
"46,8","7,6",23,3,5,Владимир,Панельный,,,,2,https://vladimir.cian.ru/sale/flat/247630039/,2300000
"30,9","5,5",18,3,5,Владимир,Кирпичный,1964,Железобетонные,4,1,https://vladimir.cian.ru/sale/flat/231950752/,2300000
"44,4",6,28,3,5,Владимир,Панельный,1969,Железобетонные,4,2,https://vladimir.cian.ru/sale/flat/243753363/,2320000
33,8,17,2,5,Владимир,Панельный,1974,Железобетонные,4,1,https://vladimir.cian.ru/sale/flat/242947835/,2300000
"40,5",6,30,3,4,Владимир,Кирпичный,1961,Железобетонные,2,2,https://vladimir.cian.ru/sale/flat/243672283/,2350000
41,6,29,5,5,Владимир,Кирпичный,1971,Железобетонные,9,2,https://vladimir.cian.ru/sale/flat/226458171/,2360000
"53,3",10,30,2,5,Владимир,Панельный,,,,2,https://vladimir.cian.ru/sale/flat/247650469/,2350000
"28,6","7,7","13,9",2,10,Владимир,Кирпичный,,,,1,https://vladimir.cian.ru/sale/flat/246995724/,2360000
"34,7","8,9","17,4",5,5,Владимир,Панельный,1993,Железобетонные,3,1,https://vladimir.cian.ru/sale/flat/244415704/,2370000
"58,25","9,5",41,1,2,Владимир,Кирпичный,1958,Деревянные,1,3,https://vladimir.cian.ru/sale/flat/204603087/,2380000
38,8,18,1,9,Владимир,Панельный,1992,Железобетонные,8,1,https://vladimir.cian.ru/sale/flat/247346564/,2350000
"51,3",6,38,5,5,Владимир,Кирпичный,1972,Железобетонные,4,3,https://vladimir.cian.ru/sale/flat/225546323/,2400000
"41,7","6,7","27,5",4,5,Владимир,Панельный,1969,Железобетонные,5,2,https://vladimir.cian.ru/sale/flat/246009749/,2400000
"42,9",6,30,5,5,Владимир,Панельный,1966,Железобетонные,4,2,https://vladimir.cian.ru/sale/flat/247640071/,2400000
"47,76","11,5","22,5",10,10,Владимир,Кирпичный,,,,2,https://vladimir.cian.ru/sale/flat/245810419/,2400000
"61,4","5,8","46,3",2,5,Ковров,Кирпичный,1968,Железобетонные,4,4,https://vladimir.cian.ru/sale/flat/238131239/,2430000
"70,7","8,9","46,6",4,5,Владимир,Панельный,1983,Железобетонные,6,3,https://vladimir.cian.ru/sale/flat/235380611/,2475000
"84,3","9,3","59,2",1,3,Ковров,Кирпичный,1952,Железобетонные,3,3,https://vladimir.cian.ru/sale/flat/238117965/,2450000
30,8,15,4,10,Владимир,Кирпичный,,,,1,https://vladimir.cian.ru/sale/flat/245075251/,2490000
"47,76","11,5","22,5",6,10,Владимир,Кирпичный,,,,2,https://vladimir.cian.ru/sale/flat/246726448/,2450000
"44,7",6,33,1,5,Владимир,Панельный,1967,Железобетонные,5,2,https://vladimir.cian.ru/sale/flat/247445234/,2480000
86,"17,7",60,3,4,Ковров,Кирпичный,1961,Железобетонные,3,2,https://vladimir.cian.ru/sale/flat/237627108/,2499000
"59,2","5,8","44,9",5,5,Владимир,Панельный,1966,Железобетонные,4,3,https://vladimir.cian.ru/sale/flat/240574442/,2450000
"41,4",6,30,1,5,Владимир,Кирпичный,1963,Железобетонные,4,2,https://vladimir.cian.ru/sale/flat/243301332/,2545000
47,8,25,1,3,Владимир,Кирпичный,1987,Железобетонные,2,2,https://vladimir.cian.ru/sale/flat/248475976/,2500000
"37,6",9,18,8,9,Владимир,Панельный,1991,Железобетонные,3,1,https://vladimir.cian.ru/sale/flat/245906670/,2500000
"66,6","8,8","42,3",5,5,Владимир,Панельный,1979,Железобетонные,6,3,https://vladimir.cian.ru/sale/flat/248002833/,2500000
"43,3",6,29,3,5,Владимир,Кирпичный,,,,2,https://vladimir.cian.ru/sale/flat/244459112/,2550000
"80,2","9,9","49,9",4,4,Ковров,Кирпичный,1940,Деревянные,5,3,https://vladimir.cian.ru/sale/flat/237588175/,2550000
"57,5","5,8","41,8",4,5,Владимир,Панельный,1969,Железобетонные,4,3,https://vladimir.cian.ru/sale/flat/244972469/,2570000
"34,4",10,16,10,17,Владимир,Кирпичный,2017,Железобетонные,2,1,https://vladimir.cian.ru/sale/flat/247500161/,2590000
"47,4","6,5","29,6",5,5,Владимир,Панельный,1974,Железобетонные,4,2,https://vladimir.cian.ru/sale/flat/247494956/,2590000
"32,7","9,2","15,3",5,10,Владимир,Кирпичный,,,,1,https://vladimir.cian.ru/sale/flat/246893827/,2550000
30,"8,4","15,4",3,3,Владимир,,2016,Железобетонные,4,1,https://vladimir.cian.ru/sale/flat/248241297/,2570000
"52,3",7,35,3,3,Владимир,Кирпичный,1949,Деревянные,3,2,https://vladimir.cian.ru/sale/flat/248241298/,2580000
"37,6","7,9","17,2",3,9,Владимир,Панельный,1992,Железобетонные,8,1,https://vladimir.cian.ru/sale/flat/244701600/,2580000
"58,3",6,42,5,5,Владимир,Панельный,1966,Железобетонные,4,3,https://vladimir.cian.ru/sale/flat/238625873/,2575000
"41,6",6,30,5,5,Владимир,Кирпичный,1962,Железобетонные,4,2,https://vladimir.cian.ru/sale/flat/238369181/,2550000
"58,3",6,44,4,5,Владимир,Панельный,1966,Железобетонные,4,3,https://vladimir.cian.ru/sale/flat/243465072/,2580000
"50,2","8,4",29,2,5,Александров,Панельный,1985,Железобетонные,4,2,https://vladimir.cian.ru/sale/flat/248228859/,2550000
"37,6","7,9","17,1",3,9,Владимир,Панельный,1990,Железобетонные,2,1,https://vladimir.cian.ru/sale/flat/246814595/,2600000
31,9,17,11,14,Владимир,Кирпичный,2016,Железобетонные,3,1,https://vladimir.cian.ru/sale/flat/247289972/,2600000
50,8,29,9,9,Владимир,Панельный,1977,Железобетонные,3,2,https://vladimir.cian.ru/sale/flat/225084774/,2600000
"39,1",9,19,12,15,Владимир,Панельный,2013,Железобетонные,1,1,https://vladimir.cian.ru/sale/flat/220543961/,2600000
"41,1","7,2",29,4,4,Владимир,Кирпичный,1961,Железобетонные,2,2,https://vladimir.cian.ru/sale/flat/246080046/,2650000
"38,5",8,19,3,10,Владимир,Кирпичный,2016,Железобетонные,7,1,https://vladimir.cian.ru/sale/flat/247031301/,2650000
56,"7,5",42,5,5,Владимир,Кирпичный,1971,Железобетонные,6,3,https://vladimir.cian.ru/sale/flat/247173312/,2650000
"46,5",9,32,5,5,Владимир,Кирпичный,1969,Железобетонные,4,2,https://vladimir.cian.ru/sale/flat/247240013/,2690000
"50,2",9,"29,5",5,5,Владимир,Панельный,1989,Железобетонные,4,2,https://vladimir.cian.ru/sale/flat/241743121/,2650000
65,"7,2",43,5,5,Ковров,Кирпичный,1979,Смешанные,8,3,https://vladimir.cian.ru/sale/flat/237816415/,2670000
44,"5,1","31,1",5,5,Владимир,Панельный,1972,Железобетонные,4,2,https://vladimir.cian.ru/sale/flat/245486315/,2740000
35,10,14,6,18,Владимир,Монолитный,2019,Железобетонные,5,1,https://vladimir.cian.ru/sale/flat/247302357/,2745000
34,8,19,5,5,Владимир,Кирпичный,1988,Железобетонные,3,1,https://vladimir.cian.ru/sale/flat/245179802/,2700000
"54,2","9,1","29,5",5,5,Владимир,Панельный,1987,Железобетонные,3,2,https://vladimir.cian.ru/sale/flat/244697281/,2700000
"75,7",10,55,1,2,Ковров,Кирпичный,1963,Железобетонные,2,4,https://vladimir.cian.ru/sale/flat/245521586/,2700000
41,"11,8","17,1",5,10,Владимир,Кирпичный,,,,1,https://vladimir.cian.ru/sale/flat/243326095/,2700000
40,15,22,17,17,Владимир,Монолитный,,,,1,https://vladimir.cian.ru/sale/flat/235258296/,2750000
31,9,16,10,10,Владимир,Кирпичный,,,,1,https://vladimir.cian.ru/sale/flat/248281316/,2750000
"40,49",10,15,3,9,Владимир,Кирпичный,,,,1,https://vladimir.cian.ru/sale/flat/247469717/,2750000
42,12,27,10,10,Владимир,Панельный,2017,Железобетонные,3,1,https://vladimir.cian.ru/sale/flat/247227400/,2750000
"40,8","11,7","15,3",12,19,Владимир,Монолитный,,,,1,https://vladimir.cian.ru/sale/flat/245582636/,2840000
38,"11,1","14,5",6,10,Владимир,Кирпичный,2017,Железобетонные,2,1,https://vladimir.cian.ru/sale/flat/240445377/,2810000
64,6,48,2,5,Ковров,Кирпичный,1967,Железобетонные,4,3,https://vladimir.cian.ru/sale/flat/244089645/,2820000
"58,9","7,3","40,4",1,5,Владимир,Панельный,1982,Железобетонные,6,3,https://vladimir.cian.ru/sale/flat/246247606/,2800000
"62,5",10,39,4,9,Ковров,Панельный,1993,Железобетонные,4,3,https://vladimir.cian.ru/sale/flat/244240540/,2885000
"47,6","9,4","25,1",1,3,Владимир,Кирпичный,1952,Железобетонные,3,2,https://vladimir.cian.ru/sale/flat/241941684/,2870000
"68,5","9,5",40,4,5,Владимир,Панельный,1993,Железобетонные,6,3,https://vladimir.cian.ru/sale/flat/247690197/,2880000
"43,8",6,"27,8",8,9,Владимир,Кирпичный,1970,Железобетонные,1,2,https://vladimir.cian.ru/sale/flat/240732779/,2850000
47,8,27,6,12,Владимир,Панельный,1973,Железобетонные,1,2,https://vladimir.cian.ru/sale/flat/246542361/,2900000
"43,35","12,9",19,8,9,Владимир,Кирпичный,2016,,2,1,https://vladimir.cian.ru/sale/flat/243441913/,2900000
"42,4",13,16,14,19,Владимир,Кирпичный,,,,1,https://vladimir.cian.ru/sale/flat/246678966/,2900000
70,"14,3","36,4",1,9,Владимир,Кирпичный,1982,Железобетонные,2,2,https://vladimir.cian.ru/sale/flat/238721140/,2900000
"37,5",10,15,11,14,Владимир,Кирпичный,2016,Железобетонные,3,1,https://vladimir.cian.ru/sale/flat/248267192/,2990000
"59,5","7,3","38,8",9,9,Владимир,Кирпичный,1982,Железобетонные,1,3,https://vladimir.cian.ru/sale/flat/240808522/,2990000
"50,1","7,5","28,5",3,5,Владимир,Кирпичный,1988,Железобетонные,2,2,https://vladimir.cian.ru/sale/flat/243349368/,2990000
50,8,29,5,5,Владимир,,,,,2,https://vladimir.cian.ru/sale/flat/243887255/,2990000
"57,9",6,43,5,5,Владимир,Кирпичный,1970,Железобетонные,4,3,https://vladimir.cian.ru/sale/flat/238810907/,2980000
39,9,18,3,9,Владимир,Панельный,1994,Железобетонные,2,1,https://vladimir.cian.ru/sale/flat/243431398/,3000000
"53,4",6,40,3,5,Владимир,Кирпичный,1965,Железобетонные,3,3,https://vladimir.cian.ru/sale/flat/227586652/,3000000
"50,6",10,28,5,5,Владимир,Кирпичный,1985,Железобетонные,8,2,https://vladimir.cian.ru/sale/flat/245518375/,3000000
"42,6",11,17,9,9,Владимир,Кирпичный,,,,1,https://vladimir.cian.ru/sale/flat/245496715/,3060000
64,8,38,5,5,Владимир,Кирпичный,1995,Железобетонные,8,3,https://vladimir.cian.ru/sale/flat/247102702/,3090000
"46,1",13,"22,5",10,10,Владимир,Кирпичный,2007,Железобетонные,3,1,https://vladimir.cian.ru/sale/flat/243644954/,3100000
"46,9","8,4",30,10,10,Владимир,Кирпичный,1994,Железобетонные,3,2,https://vladimir.cian.ru/sale/flat/243298714/,3100000
47,9,29,4,9,Владимир,Кирпичный,1983,Железобетонные,1,2,https://vladimir.cian.ru/sale/flat/244727914/,3100000
"62,4","6,2",46,5,5,Владимир,Кирпичный,1975,Железобетонные,4,3,https://vladimir.cian.ru/sale/flat/243582179/,3149000
"57,4","9,2",30,4,5,Владимир,Панельный,1974,Железобетонные,4,2,https://vladimir.cian.ru/sale/flat/246860820/,3100000
"62,6","6,2","46,6",5,5,Владимир,Кирпичный,1972,Железобетонные,4,3,https://vladimir.cian.ru/sale/flat/226423693/,3170000
"37,2",11,17,1,13,Владимир,Кирпичный,2011,Железобетонные,2,1,https://vladimir.cian.ru/sale/flat/247085453/,3150000
"62,8",7,45,1,2,Владимир,Кирпичный,1955,Смешанные,2,3,https://vladimir.cian.ru/sale/flat/221740897/,3150000
42,"9,1","21,9",3,15,Владимир,Панельный,2013,Железобетонные,1,1,https://vladimir.cian.ru/sale/flat/245408847/,3150000
"38,7","10,4","18,8",3,6,Владимир,Панельный,2005,Железобетонные,4,1,https://vladimir.cian.ru/sale/flat/244973839/,3150000
65,8,40,1,9,Владимир,Панельный,1989,Железобетонные,3,3,https://vladimir.cian.ru/sale/flat/247990493/,3150000
"52,9","7,5","29,9",7,9,Владимир,Панельный,1987,Железобетонные,3,2,https://vladimir.cian.ru/sale/flat/243445377/,3200000
66,8,41,9,9,Владимир,Панельный,1986,Железобетонные,3,3,https://vladimir.cian.ru/sale/flat/245604115/,3200000
"72,1",11,"56,7",3,3,Владимир,,2016,,4,3,https://vladimir.cian.ru/sale/flat/247151637/,3200000
"66,4",8,"41,1",5,5,Владимир,Панельный,1972,Железобетонные,9,3,https://vladimir.cian.ru/sale/flat/247494964/,3200000
"57,6","11,5","41,1",4,4,Владимир,Кирпичный,,,,2,https://vladimir.cian.ru/sale/flat/241461562/,3200000
"73,6","8,5",51,1,3,Владимир,Кирпичный,1968,Железобетонные,4,3,https://vladimir.cian.ru/sale/flat/239939488/,3200000
71,10,40,1,10,Владимир,Кирпичный,1994,Железобетонные,3,2,https://vladimir.cian.ru/sale/flat/223507952/,3200000
"59,7","11,2","29,6",5,17,Владимир,Монолитный,2019,Железобетонные,1,2,https://vladimir.cian.ru/sale/flat/242312688/,3200000
"72,5","8,8","40,5",2,11,Владимир,,,,,2,https://vladimir.cian.ru/sale/flat/230122841/,3250000
"35,3","9,8","15,3",4,9,Владимир,Кирпичный,2005,Железобетонные,2,1,https://vladimir.cian.ru/sale/flat/244289604/,3250000
"59,2",6,43,5,5,Владимир,Кирпичный,1995,Железобетонные,8,3,https://vladimir.cian.ru/sale/flat/246722802/,3290000
58,6,40,4,5,Владимир,Панельный,1967,Железобетонные,3,3,https://vladimir.cian.ru/sale/flat/247388616/,3300000
"43,7","13,3","18,9",1,12,Владимир,Кирпичный,,,,1,https://vladimir.cian.ru/sale/flat/247829422/,3300000
62,6,"40,2",3,5,Владимир,Кирпичный,1972,Железобетонные,4,3,https://vladimir.cian.ru/sale/flat/247004493/,3320000
"43,1",12,23,3,6,Ковров,Кирпичный,2017,Железобетонные,3,1,https://vladimir.cian.ru/sale/flat/247350439/,3350000
"43,5","12,7","20,6",1,12,Владимир,,,,,1,https://vladimir.cian.ru/sale/flat/248463184/,3420000
"60,7",9,31,8,9,Владимир,Панельный,2011,Железобетонные,2,2,https://vladimir.cian.ru/sale/flat/239586350/,3400000
"44,1",10,16,6,9,Владимир,Кирпичный,1995,Железобетонные,3,1,https://vladimir.cian.ru/sale/flat/247011770/,3480000
"60,7","8,5","38,4",6,10,Владимир,Кирпичный,1990,Железобетонные,3,3,https://vladimir.cian.ru/sale/flat/244977715/,3500000
"42,6","10,6",17,1,10,Владимир,Кирпичный,2007,Железобетонные,7,1,https://vladimir.cian.ru/sale/flat/245986949/,3500000
64,12,42,6,9,Ковров,Панельный,1979,Железобетонные,3,3,https://vladimir.cian.ru/sale/flat/245819056/,3500000
"41,3","5,3","27,9",8,9,Владимир,Кирпичный,2013,Железобетонные,5,1,https://vladimir.cian.ru/sale/flat/241086531/,3500000
"63,1","10,5","39,3",9,9,Ковров,Панельный,1989,Железобетонные,6,3,https://vladimir.cian.ru/sale/flat/237843130/,3500000
60,"7,5",42,3,5,Владимир,Кирпичный,1973,Железобетонные,4,3,https://vladimir.cian.ru/sale/flat/236146190/,3500000
75,"10,4",45,14,14,Владимир,Кирпичный,,,,3,https://vladimir.cian.ru/sale/flat/241384888/,3570000
"49,1","11,6","27,7",8,9,Владимир,Кирпичный,2013,Железобетонные,3,1,https://vladimir.cian.ru/sale/flat/245110777/,3600000
"64,5","7,3","40,6",1,5,Владимир,Кирпичный,1983,Железобетонные,4,3,https://vladimir.cian.ru/sale/flat/245249825/,3600000
"41,1","11,7","15,3",2,19,Владимир,Монолитный,,,,1,https://vladimir.cian.ru/sale/flat/247559078/,3600000
53,6,39,2,3,Владимир,Деревянный,,,,3,https://vladimir.cian.ru/sale/flat/233687134/,3600000
"79,4",11,42,4,17,Владимир,Кирпичный,2015,Железобетонные,1,3,https://vladimir.cian.ru/sale/flat/241099717/,3600000
"41,1","11,7","15,3",4,19,Владимир,Монолитный,,,,1,https://vladimir.cian.ru/sale/flat/247085469/,3600000
50,"8,3","29,9",1,9,Владимир,Панельный,1992,Железобетонные,6,2,https://vladimir.cian.ru/sale/flat/243958104/,3650000
"60,6","9,7","37,2",1,5,Владимир,,2002,Железобетонные,8,3,https://vladimir.cian.ru/sale/flat/247755231/,3720000
"56,6","13,4",24,8,10,Владимир,Кирпичный,2012,Железобетонные,2,1,https://vladimir.cian.ru/sale/flat/246076362/,3700000
"79,7","13,2",50,1,10,Владимир,Панельный,2011,Железобетонные,2,3,https://vladimir.cian.ru/sale/flat/239281330/,3700000
60,"8,5",40,3,10,Владимир,Кирпичный,1994,Железобетонные,3,3,https://vladimir.cian.ru/sale/flat/241142428/,3750000
61,"8,5",39,5,10,Владимир,,,,,3,https://vladimir.cian.ru/sale/flat/232489967/,3750000
"50,2","8,7","24,9",9,15,Владимир,Монолитный,2017,Железобетонные,9,2,https://vladimir.cian.ru/sale/flat/247597275/,3830000
"53,5","9,7","29,4",10,10,Ковров,Кирпичный,,,,2,https://vladimir.cian.ru/sale/flat/248160870/,3800000
"59,8","14,4","33,7",8,17,Владимир,Кирпичный,2014,Железобетонные,1,2,https://vladimir.cian.ru/sale/flat/245496714/,3990000
"60,4",12,"29,5",10,14,Владимир,Кирпичный,2008,Железобетонные,3,2,https://vladimir.cian.ru/sale/flat/244594649/,3950000
"67,8","9,7","32,9",9,10,Владимир,,,,,2,https://vladimir.cian.ru/sale/flat/245486311/,3999999
"56,1",12,33,6,13,Владимир,Кирпичный,2013,Железобетонные,3,2,https://vladimir.cian.ru/sale/flat/244419138/,4000000
"70,5","9,1","46,1",1,5,Владимир,Панельный,1988,Железобетонные,2,3,https://vladimir.cian.ru/sale/flat/244527871/,4000000
54,"12,1","22,7",3,10,Владимир,Кирпичный,2008,Железобетонные,4,1,https://vladimir.cian.ru/sale/flat/246745508/,4000000
"68,2",9,44,9,9,Ковров,Панельный,1984,Железобетонные,4,3,https://vladimir.cian.ru/sale/flat/247382810/,4060000
70,11,35,1,14,Владимир,Кирпичный,2016,Железобетонные,3,2,https://vladimir.cian.ru/sale/flat/240813841/,4099000
48,11,22,8,17,Владимир,Монолитный,2016,Железобетонные,2,1,https://vladimir.cian.ru/sale/flat/223641077/,4050000
"46,2",15,20,8,16,Владимир,Кирпичный,2008,Железобетонные,2,1,https://vladimir.cian.ru/sale/flat/244968305/,4150000
"60,5",14,34,9,9,Владимир,Панельный,2013,Железобетонные,4,2,https://vladimir.cian.ru/sale/flat/243686029/,4190000
"73,1","11,1",41,6,10,Владимир,,,,,2,https://vladimir.cian.ru/sale/flat/216202401/,4330000
"67,9","10,1","38,7",8,9,Владимир,Кирпичный,2008,Железобетонные,4,2,https://vladimir.cian.ru/sale/flat/217876478/,4300000
"61,5","12,2","32,6",4,6,Владимир,Кирпичный,1995,Железобетонные,7,2,https://vladimir.cian.ru/sale/flat/230397552/,4300000
98,18,56,4,9,Ковров,Панельный,1997,Железобетонные,7,3,https://vladimir.cian.ru/sale/flat/244327795/,4350000
"57,1","10,6","23,7",1,9,Владимир,Кирпичный,1995,Железобетонные,7,1,https://vladimir.cian.ru/sale/flat/244987455/,4370000
"65,76","14,2",33,6,10,Владимир,Кирпичный,,,,2,https://vladimir.cian.ru/sale/flat/245928314/,4350000
